demand_node_index,truck_node_index,distance,scaled_demand
demand22,truck52,240.58694790508665,10
demand22,truck53,266.68580307742764,6
demand22,truck54,167.97364399844164,22
demand22,truck44,139.19587233805066,27
demand22,truck47,153.15664612763302,25
demand22,truck56,168.8670201006391,22
demand26,truck4,447.66388890895394,0
demand26,truck11,432.8870936594473,0
demand26,truck17,254.9522198614714,11
demand26,truck18,280.13879213656514,5
demand26,truck19,215.695122424079,20
demand26,truck21,291.76398238379267,2
demand26,truck22,357.8019993570221,0
demand26,truck25,472.6884216056695,0
demand26,truck26,355.0996293712525,0
demand26,truck27,329.83396675539467,0
demand26,truck28,258.01884030506164,10
demand26,truck29,177.7745370789439,29
demand26,truck31,83.27209494923906,48
demand26,truck35,209.01817267493087,22
demand26,truck36,232.1022401772253,16
demand26,truck40,489.67685997993516,0
demand26,truck41,396.2261406775034,0
demand26,truck42,316.96736421407627,0
demand26,truck43,342.5553190945936,0
demand26,truck50,585.8061395774292,0
demand26,truck52,266.7118494283627,8
demand26,truck53,292.8107046007036,2
demand26,truck54,194.09854552171768,25
demand26,truck44,165.32077386132673,32
demand26,truck47,152.3969944522969,35
demand26,truck56,126.79120411364661,42
demand27,truck4,459.61265545155584,0
demand27,truck11,444.8358602020492,0
demand27,truck17,254.22728692637304,7
demand27,truck18,292.08755867916705,1
demand27,truck19,358.7314186617555,0
demand27,truck21,434.8002786214692,0
demand27,truck22,369.750765899624,0
demand27,truck25,313.1542750974243,0
demand27,truck26,195.56548286300733,17
demand27,truck27,170.29982024714954,21
demand27,truck28,98.48469379681644,32
demand27,truck29,120.12375459770914,29
demand27,truck31,269.04871099060887,5
demand27,truck35,162.22628807131352,22
demand27,truck36,185.31035557360795,18
demand27,truck40,340.462940500716,0
demand27,truck41,247.25310172922786,8
demand27,truck42,270.1754796104589,5
demand27,truck43,295.76343449097624,1
demand27,truck50,435.94751639499793,0
demand27,truck52,265.98691649326435,5
demand27,truck53,292.08577166560525,1
demand27,truck54,193.37361258661932,17
demand27,truck44,164.59584092622836,22
demand27,truck47,151.67206151719853,24
demand27,truck56,270.0684485448771,5
demand28,truck4,499.07089165206884,0
demand28,truck11,454.688765585489,0
demand28,truck17,322.3306442322251,0
demand28,truck18,360.1909159850191,0
demand28,truck19,426.8347759676076,0
demand28,truck21,475.3296535603452,0
demand28,truck22,409.209002100137,0
demand28,truck25,197.07315465818,9
demand28,truck26,79.48436242376299,18
demand28,truck27,115.74967532049355,17
demand28,truck28,174.40825685189216,11
demand28,truck29,251.9623688127981,4
demand28,truck31,400.88732520569783,0
demand28,truck35,294.06490228640246,1
demand28,truck36,316.191650637214,0
demand28,truck40,224.3818200614716,7
demand28,truck41,323.17666478430357,0
demand28,truck42,401.05677467406497,0
demand28,truck43,426.6447295545823,0
demand28,truck50,319.86639595575355,0
demand28,truck52,216.7301147463101,7
demand28,truck53,190.0308563904217,10
demand28,truck54,289.48830313963964,1
demand28,truck44,296.43445514131736,0
demand28,truck47,283.5106757322875,1
demand28,truck56,401.9070627599661,0
demand29,truck4,509.1714905107747,0
demand29,truck11,494.39469526126805,0
demand29,truck17,332.43124309093093,0
demand29,truck18,370.29151484372494,0
demand29,truck19,436.9353748263134,0
demand29,truck21,485.43025241905104,0
demand29,truck22,419.30960095884285,0
demand29,truck25,158.0329629161108,7
demand29,truck26,89.58496128246885,10
demand29,truck27,125.85027417919942,9
demand29,truck28,184.50885571059803,6
demand29,truck29,262.06296767150394,2
demand29,truck31,410.9879240644037,0
demand29,truck35,304.1655011451083,0
demand29,truck36,326.29224949591986,0
demand29,truck40,234.48241892017745,3
demand29,truck41,333.27726364300946,0
demand29,truck42,411.1573735327708,0
demand29,truck43,436.7453284132881,0
demand29,truck50,329.96699481445944,0
demand29,truck52,226.83071360501594,4
demand29,truck53,233.94812493965546,3
demand29,truck54,299.5889019983455,0
demand29,truck44,306.53505400002325,0
demand29,truck47,293.6112745909934,0
demand29,truck56,412.007661618672,0
demand30,truck4,562.6679532272009,0
demand30,truck11,547.8911579776942,0
demand30,truck17,385.92770580735714,0
demand30,truck18,423.78797756015115,0
demand30,truck19,490.43183754273963,0
demand30,truck21,538.9267151354773,0
demand30,truck22,472.80606367526906,0
demand30,truck25,82.93124096864916,32
demand30,truck26,143.08142399889505,25
demand30,truck27,179.34673689562564,19
demand30,truck28,238.00531842702424,10
demand30,truck29,315.55943038793015,0
demand30,truck31,464.48438678082994,0
demand30,truck35,357.6619638615345,0
demand30,truck36,379.78871221234607,0
demand30,truck40,287.9788816366037,2
demand30,truck41,386.77372635943567,0
demand30,truck42,464.653836249197,0
demand30,truck43,490.24179112971433,0
demand30,truck50,383.46345753088565,0
demand30,truck52,280.3271763214422,3
demand30,truck53,287.44458765608164,2
demand30,truck54,353.0853647147717,0
demand30,truck44,360.03151671644946,0
demand30,truck47,347.1077373074196,0
demand30,truck56,465.5041243350982,0
demand31,truck4,527.4181663289379,0
demand31,truck11,512.6413710794312,0
demand31,truck17,350.67791890909416,0
demand31,truck18,388.53819066188817,0
demand31,truck19,455.18205064447665,0
demand31,truck21,503.67692823721427,0
demand31,truck22,437.5562767770061,0
demand31,truck25,225.42042933504905,16
demand31,truck26,107.83163710063205,42
demand31,truck27,144.0969499973626,34
demand31,truck28,202.75553152876122,21
demand31,truck29,280.3096434896671,4
demand31,truck31,429.2345998825669,0
demand31,truck35,288.0927577488161,3
demand31,truck36,266.73026342780577,7
demand31,truck40,174.54241230648253,28
demand31,truck41,273.690805091247,6
demand31,truck42,351.5953874646567,0
demand31,truck43,377.183342345174,0
demand31,truck50,270.0269882007645,7
demand31,truck52,245.07738942317917,12
demand31,truck53,252.19480075781868,11
demand31,truck54,317.8355778165087,0
demand31,truck44,324.7817298181864,0
demand31,truck47,311.85795040915656,0
demand31,truck56,430.25433743683516,0
demand32,truck4,582.3172107399325,0
demand32,truck11,567.5404154904259,0
demand32,truck17,376.9318422147498,0
demand32,truck18,414.7921139675438,0
demand32,truck19,481.4359739501323,0
demand32,truck21,557.504833909846,0
demand32,truck22,492.45532118800077,0
demand32,truck25,288.98051313404284,2
demand32,truck26,171.3917208996258,18
demand32,truck27,207.6570337963564,13
demand32,truck28,165.2741979251799,19
demand32,truck29,242.82830988608583,8
demand32,truck31,350.1695142025649,0
demand32,truck35,202.07110502835184,14
demand32,truck36,180.70861070734145,17
demand32,truck40,190.41169443125125,15
demand32,truck41,187.69362485443105,16
demand32,truck42,265.5737347441924,5
demand32,truck43,291.16168962470977,1
demand32,truck50,285.89627032553324,2
demand32,truck52,308.63747322217296,0
demand32,truck53,315.7548845568124,0
demand32,truck54,316.07816787499604,0
demand32,truck44,287.3003962146051,2
demand32,truck47,274.3766168055752,4
demand32,truck56,392.7730038332538,0
demand33,truck4,520.3852008839757,0
demand33,truck11,505.6084056344691,0
demand33,truck17,314.9998323587929,0
demand33,truck18,352.8601041115869,0
demand33,truck19,419.5039640941754,0
demand33,truck21,495.57282405388906,0
demand33,truck22,430.5233113320439,0
demand33,truck25,318.0117693698309,0
demand33,truck26,200.42297713541387,16
demand33,truck27,175.15731451955608,20
demand33,truck28,103.34218806922301,31
demand33,truck29,180.89630003012897,19
demand33,truck31,329.82125642302873,0
demand33,truck35,194.6810198930191,17
demand33,truck36,173.31852557200872,20
demand33,truck40,273.75425902153006,4
demand33,truck41,180.30353971909832,19
demand33,truck42,258.1836496088597,7
demand33,truck43,283.771604489377,3
demand33,truck50,369.84747182752636,0
demand33,truck52,276.13775394537265,4
demand33,truck53,302.23660911771356,0
demand33,truck54,254.14615801903918,7
demand33,truck44,225.36838635864822,12
demand33,truck47,212.4446069496184,14
demand33,truck56,330.840993977297,0
demand35,truck4,447.7305536356329,0
demand35,truck11,432.95375838612625,0
demand35,truck17,304.100775675518,0
demand35,truck18,280.2054568632441,1
demand35,truck19,215.7617871507579,5
demand35,truck21,291.8306471104716,0
demand35,truck22,357.86866408370105,0
demand35,truck25,506.72484395967905,0
demand35,truck26,389.13605172526206,0
demand35,truck27,363.87038910940424,0
demand35,truck28,292.0552626590712,0
demand35,truck29,211.81095943295347,5
demand35,truck31,83.33875967591797,11
demand35,truck35,170.71989746607386,7
demand35,truck36,193.8039649683683,6
demand35,truck40,449.9541887166161,0
demand35,truck41,356.50346941418434,0
demand35,truck42,277.2446929507572,1
demand35,truck43,302.8326478312745,0
demand35,truck50,546.9352885262191,0
demand35,truck52,315.8604052424093,0
demand35,truck53,341.9592604147502,0
demand35,truck54,243.24710133576426,3
demand35,truck44,214.4693296753733,5
demand35,truck47,201.54555026634347,5
demand35,truck56,126.85786884032552,10
demand41,truck4,631.0091659948382,0
demand41,truck11,616.2323707453315,0
demand41,truck17,425.62379746965536,0
demand41,truck18,463.48406922244936,0
demand41,truck19,529.8240340863505,0
demand41,truck21,605.8928940460643,0
demand41,truck22,541.1472764429064,0
demand41,truck25,409.09990365118114,0
demand41,truck26,291.51111141676415,2
demand41,truck27,285.78127963041845,3
demand41,truck28,213.96615318008543,20
demand41,truck29,291.52026514099134,2
demand41,truck31,397.4010066115106,0
demand41,truck35,250.72699349175952,11
demand41,truck36,229.36449917074913,16
demand41,truck40,149.10762139976416,35
demand41,truck41,75.54628098877699,46
demand41,truck42,154.082470762305,34
demand41,truck43,179.67042564282232,28
demand41,truck50,255.42041644034944,10
demand41,truck52,386.76171905623505,0
demand41,truck53,412.86057422857596,0
demand41,truck54,364.7701231299016,0
demand41,truck44,335.99235146951065,0
demand41,truck47,323.0685720604808,0
demand41,truck56,440.92011577591813,0
demand43,truck4,664.476265179935,0
demand43,truck11,649.6994699304283,0
demand43,truck17,487.7360177600912,0
demand43,truck18,525.5962895128852,0
demand43,truck19,592.2401494954736,0
demand43,truck21,640.7350270882114,0
demand43,truck22,574.6143756280032,0
demand43,truck25,362.47852818604616,0
demand43,truck26,244.88973595162918,10
demand43,truck27,281.15504884835974,3
demand43,truck28,339.81363037975837,0
demand43,truck29,417.3677423406643,0
demand43,truck31,523.4893643421271,0
demand43,truck35,376.8153512223761,0
demand43,truck36,355.45285690136575,0
demand43,truck40,102.48624593462915,36
demand43,truck41,201.6346387193936,18
demand43,truck42,280.1708284929216,4
demand43,truck43,289.54307653977867,2
demand43,truck50,147.85222303595572,27
demand43,truck52,382.1354882741763,0
demand43,truck53,389.25289960881577,0
demand43,truck54,454.89367666750576,0
demand43,truck44,461.8398286691836,0
demand43,truck47,448.9160492601537,0
demand43,truck56,567.0084735065346,0
demand44,truck4,645.9031620882955,0
demand44,truck11,631.1263668387888,0
demand44,truck17,440.51779356311266,0
demand44,truck18,478.37806531590667,0
demand44,truck19,544.7180301798078,0
demand44,truck21,620.7868901395216,0
demand44,truck22,556.0412725363637,0
demand44,truck25,385.4720118527543,0
demand44,truck26,267.88321961833725,4
demand44,truck27,300.67527572387576,0
demand44,truck28,228.86014927354273,8
demand44,truck29,306.41426123444865,0
demand44,truck31,412.29500270496794,0
demand44,truck35,265.6209895852168,4
demand44,truck36,244.25849526420646,6
demand44,truck40,125.47972960133725,20
demand44,truck41,90.4402770822343,23
demand44,truck42,168.97646685576234,15
demand44,truck43,194.56442173627966,12
demand44,truck50,231.79252464192254,8
demand44,truck52,401.65571514969236,0
demand44,truck53,412.24638327552384,0
demand44,truck54,379.6641192233589,0
demand44,truck44,350.88634756296796,0
demand44,truck47,337.9625681539381,0
demand44,truck56,455.8141118693755,0
demand45,truck4,594.4751649386769,0
demand45,truck11,579.6983696891702,0
demand45,truck17,417.73491751883313,0
demand45,truck18,455.59518927162713,0
demand45,truck19,522.2390492542156,0
demand45,truck21,570.7339268469532,0
demand45,truck22,504.61327538674504,0
demand45,truck25,292.4774279447881,1
demand45,truck26,174.88863571037103,15
demand45,truck27,211.15394860710163,11
demand45,truck28,269.8125301385002,4
demand45,truck29,347.36664209940614,0
demand45,truck31,455.5573638585433,0
demand45,truck35,307.45895468433014,0
demand45,truck36,286.0964603633198,2
demand45,truck40,105.04832711702946,23
demand45,truck41,204.1967199017939,11
demand45,truck42,282.7329096753219,2
demand45,truck43,308.3208645558392,0
demand45,truck50,211.36112215761474,11
demand45,truck52,312.1343880329182,0
demand45,truck53,319.2517993675576,0
demand45,truck54,384.8925764262477,0
demand45,truck44,391.83872842792545,0
demand45,truck47,378.9149490188956,0
demand45,truck56,497.3113360465742,0
demand48,truck4,300.5177958135632,0
demand48,truck11,285.7410005640566,2
demand48,truck17,170.92371028408326,14
demand48,truck18,132.9926990411744,18
demand48,truck19,199.63655902376286,11
demand48,truck21,275.70541898347653,3
demand48,truck22,210.65590626163146,10
demand48,truck25,459.4579302089974,0
demand48,truck26,341.86913797458044,0
demand48,truck27,316.6034753587226,0
demand48,truck28,244.7883489083896,6
demand48,truck29,164.54404568227184,15
demand48,truck31,195.78466664530924,11
demand48,truck35,206.64657915587622,10
demand48,truck36,229.73064665817066,8
demand48,truck40,486.7665956122891,0
demand48,truck41,393.55675684080103,0
demand48,truck42,314.59577069502166,0
demand48,truck43,340.183725575539,0
demand48,truck50,582.251171506571,0
demand48,truck52,226.59680483307844,8
demand48,truck53,252.69566000541943,5
demand48,truck54,153.98350092643344,16
demand48,truck44,125.20572926604248,19
demand48,truck47,139.16650305562484,18
demand48,truck56,154.87687702863093,16
demand49,truck4,532.9960616040672,0
demand49,truck11,518.2192663545605,0
demand49,truck17,327.6106930788844,0
demand49,truck18,365.47096483167843,0
demand49,truck19,432.1148248142669,0
demand49,truck21,508.1836847739806,0
demand49,truck22,443.1341720521354,0
demand49,truck25,487.4637261254632,0
demand49,truck26,369.87493389104617,0
demand49,truck27,344.60927127518835,0
demand49,truck28,272.7941448248553,2
demand49,truck29,193.5071607502205,8
demand49,truck31,300.51450795755403,0
demand49,truck35,152.41609878334089,11
demand49,truck36,131.0536044623305,13
demand49,truck40,285.4069213658817,1
demand49,truck41,191.95620206345,8
demand49,truck42,112.69742560002288,14
demand49,truck43,138.28538048054023,12
demand49,truck50,382.3880211754849,0
demand49,truck52,339.37032264577573,0
demand49,truck53,365.46917781811663,0
demand49,truck54,266.7570187391307,2
demand49,truck44,237.97924707873975,5
demand49,truck47,225.0554676697099,6
demand49,truck56,343.45185469738846,0
demand51,truck4,206.97744995089133,23
demand51,truck11,192.2006547013847,27
demand51,truck17,103.82686181681323,49
demand51,truck18,65.89585057390434,50
demand51,truck19,132.53971055649282,42
demand51,truck21,183.23621185916772,29
demand51,truck22,117.11556039895956,46
demand51,truck25,464.34788360084593,0
demand51,truck26,346.7590913664289,0
demand51,truck27,321.49342875057107,0
demand51,truck28,313.41355920947495,0
demand51,truck29,233.1692559833572,17
demand51,truck31,263.4127722650526,9
demand51,truck35,275.2717894569615,6
demand51,truck36,298.355856959256,0
demand51,truck40,491.6565490041375,0
demand51,truck41,462.18196714188633,0
demand51,truck42,383.22098099610696,0
demand51,truck43,408.8089358766243,0
demand51,truck50,587.1411248984194,0
demand51,truck52,205.27790014750036,24
demand51,truck53,231.37675531984135,17
demand51,truck54,160.67592948802363,35
demand51,truck44,193.83093956712787,27
demand51,truck47,207.79171335671023,23
demand51,truck56,222.50498264837424,19
