demand_node_index,truck_node_index,distance,scaled_demand
demand8,truck21,201.28341897182665,12
demand8,truck22,135.16276751161848,20
demand8,truck23,395.2827887912634,0
demand8,truck27,438.2576407818266,0
demand8,truck29,378.5785891199519,0
demand8,truck30,386.1015808517555,0
demand8,truck31,408.82210540164726,0
demand8,truck33,452.3897779441447,0
demand8,truck34,429.8595041832753,0
demand8,truck36,443.76519009585076,0
demand8,truck37,524.5089423496485,0
demand8,truck38,528.3277584967813,0
demand8,truck39,649.670094381534,0
demand8,truck40,608.420761035393,0
demand8,truck41,607.5913002784811,0
demand8,truck43,554.218269013219,0
demand8,truck50,703.9053369296751,0
demand8,truck51,662.6072074322325,0
demand8,truck52,322.042112178756,0
demand8,truck53,329.34018520953447,0
demand8,truck54,306.0852626246183,0
demand8,truck44,339.24027270372255,0
demand8,truck47,353.20104649330494,0
demand8,truck56,367.9143157849689,0
demand9,truck3,334.7839255060671,0
demand9,truck7,473.805742031537,0
demand9,truck8,427.04692649089316,0
demand9,truck9,350.31087968968575,0
demand9,truck10,249.79952407401797,9
demand9,truck11,287.70835916279856,2
demand9,truck12,386.9532771386814,0
demand9,truck13,395.0220100905935,0
demand9,truck14,346.67332845530996,0
demand9,truck15,273.9875868802215,5
demand9,truck16,188.7986107679457,21
demand9,truck18,134.96005763991636,31
demand9,truck20,68.22694272294966,37
demand9,truck21,146.5852478871439,28
demand9,truck22,212.6232648603734,16
demand9,truck23,379.70734317991105,0
demand9,truck27,390.557635816583,0
demand9,truck29,302.2334630493693,0
demand9,truck30,287.75827042116646,2
demand9,truck31,201.38944963598993,18
demand9,truck33,244.95712217848742,10
demand9,truck34,300.4574824447375,0
demand9,truck36,367.4200640252681,0
demand9,truck37,448.16381627906577,0
demand9,truck38,480.6277535315377,0
demand9,truck39,601.9700894162903,0
demand9,truck40,560.7207560701494,0
demand9,truck41,530.9422790892111,0
demand9,truck43,477.2714575063013,0
demand9,truck50,656.2053319644314,0
demand9,truck51,614.9072024669889,0
demand9,truck52,274.3421072135124,5
demand9,truck53,300.4409623858533,0
demand9,truck54,229.74013655403567,13
demand9,truck44,262.8951466331399,7
demand9,truck47,276.8559204227223,4
demand9,truck56,160.48166001931162,26
demand10,truck3,282.65099366962585,3
demand10,truck7,422.9674436114949,0
demand10,truck8,374.9139946544519,0
demand10,truck9,298.1779478532445,0
demand10,truck10,197.6665922375767,17
demand10,truck11,235.5754273263573,11
demand10,truck12,334.8203453022402,0
demand10,truck13,448.5473035444695,0
demand10,truck14,400.198621909186,0
demand10,truck15,327.51288033409753,0
demand10,truck16,242.32390422182175,10
demand10,truck18,188.48535109379242,18
demand10,truck20,162.7728865185513,23
demand10,truck21,92.42170208111656,33
demand10,truck22,160.49033302393215,23
demand10,truck23,433.2326366337871,0
demand10,truck27,444.0829292704591,0
demand10,truck29,355.7587565032453,0
demand10,truck30,341.28356387504255,0
demand10,truck31,254.914743089866,7
demand10,truck33,298.4824156323635,0
demand10,truck34,353.9827758986135,0
demand10,truck36,420.94535747914415,0
demand10,truck37,501.6891097329418,0
demand10,truck38,534.1530469854138,0
demand10,truck39,655.4953828701664,0
demand10,truck40,614.2460495240255,0
demand10,truck41,584.467572543087,0
demand10,truck43,530.7967509601774,0
demand10,truck50,709.7306254183075,0
demand10,truck51,668.432495920865,0
demand10,truck52,327.86740066738844,0
demand10,truck53,353.96625583972934,0
demand10,truck54,283.2654300079117,3
demand10,truck44,316.42044008701595,0
demand10,truck47,330.38121387659834,0
demand10,truck56,214.00695347318768,14
demand13,truck3,272.0978074726736,3
demand13,truck7,370.90593903667565,0
demand13,truck8,324.803250771046,0
demand13,truck9,248.31470475933293,6
demand13,truck10,187.11340604062448,12
demand13,truck11,225.02224112940505,8
demand13,truck12,284.9571022083286,2
demand13,truck13,292.1222070957321,1
demand13,truck14,243.77352546044855,6
demand13,truck15,171.08778388536015,14
demand13,truck16,85.89880777308434,22
demand13,truck18,142.64652170072986,17
demand13,truck20,248.02158682056339,6
demand13,truck21,216.0577982871881,9
demand13,truck22,149.93714682697993,17
demand13,truck23,276.80754018504973,3
demand13,truck27,287.65783282172174,1
demand13,truck29,234.12864411447984,7
demand13,truck30,241.65163584628343,6
demand13,truck31,326.1277509612432,0
demand13,truck33,349.1937532392428,0
demand13,truck34,285.4095591778032,2
demand13,truck36,299.31524509037865,0
demand13,truck37,380.0589973441763,0
demand13,truck38,377.7279505366764,0
demand13,truck39,499.070286421429,0
demand13,truck40,457.8209530752882,0
demand13,truck41,463.14135527300897,0
demand13,truck43,409.7683240077469,0
demand13,truck50,553.3055289695701,0
demand13,truck51,512.0073994721276,0
demand13,truck52,171.44230421865103,14
demand13,truck53,197.54115939099202,11
demand13,truck54,161.63531761914626,15
demand13,truck44,194.7903276982505,12
demand13,truck47,208.75110148783287,10
demand13,truck56,299.25565377519973,0
demand14,truck3,295.09517438095173,1
demand14,truck7,243.78671169813313,10
demand14,truck8,195.7332627410902,18
demand14,truck9,118.99721593988276,32
demand14,truck10,219.7996745749723,14
demand14,truck11,257.3863449780353,7
demand14,truck12,155.63961338887844,25
demand14,truck13,199.63489214255472,18
demand14,truck14,151.2862105072712,26
demand14,truck15,78.60046893218275,35
demand14,truck16,158.68038379270902,25
demand14,truck18,215.42809772035454,15
demand14,truck20,320.803162840188,0
demand14,truck21,323.29545651558357,0
demand14,truck22,257.1748050553754,7
demand14,truck23,210.83420238389957,16
demand14,truck27,277.00183708561906,4
demand14,truck29,306.0378233712115,0
demand14,truck30,313.5608151030151,0
demand14,truck31,398.0369302179749,0
demand14,truck33,421.1029324959745,0
demand14,truck34,357.3187384345349,0
demand14,truck36,371.22442434711036,0
demand14,truck37,401.3464686205964,0
demand14,truck38,348.0905109628722,0
demand14,truck39,469.4328468476248,0
demand14,truck40,428.183513501484,0
demand14,truck41,484.42882654942906,0
demand14,truck43,481.6775032644786,0
demand14,truck50,523.668089395766,0
demand14,truck51,482.36995989832354,0
demand14,truck52,160.78630848254835,24
demand14,truck53,131.56782158984183,29
demand14,truck54,233.5444968758779,12
demand14,truck44,266.69950695498216,6
demand14,truck47,280.66028074456455,3
demand14,truck56,372.03722979482444,0
demand18,truck3,344.14285326972936,0
demand18,truck7,290.63612910600307,1
demand18,truck8,244.5334408403735,4
demand18,truck9,168.0448948286604,10
demand18,truck10,268.8473534637499,2
demand18,truck11,306.43402386681294,0
demand18,truck12,204.68729227765607,7
demand18,truck13,211.85239716505956,7
demand18,truck14,163.50371552977603,10
demand18,truck15,90.81797395468759,15
demand18,truck16,170.8978888152139,10
demand18,truck18,227.6456027428594,5
demand18,truck20,333.02066786269285,0
demand18,truck21,342.7843403181855,0
demand18,truck22,276.6636888579773,2
demand18,truck23,155.24739378315743,11
demand18,truck27,221.41502848487693,6
demand18,truck29,250.45101477046936,4
demand18,truck30,257.9740065022729,3
demand18,truck31,342.4501216172327,0
demand18,truck33,365.51612389523234,0
demand18,truck34,301.7319298337927,0
demand18,truck36,315.63761574636817,0
demand18,truck37,345.75966001985427,0
demand18,truck38,292.5037023621301,1
demand18,truck39,413.8460382468827,0
demand18,truck40,372.59670490074194,0
demand18,truck41,428.842017948687,0
demand18,truck43,426.09069466373643,0
demand18,truck50,468.0812807950239,0
demand18,truck51,426.78315129758147,0
demand18,truck52,105.19949988180623,15
demand18,truck53,75.9810129890997,15
demand18,truck54,177.95768827513578,9
demand18,truck44,211.11269835424002,7
demand18,truck47,225.07347214382239,6
demand18,truck56,316.58530597288876,0
demand19,truck3,402.14514942583384,0
demand19,truck7,265.6531677040791,7
demand19,truck8,219.55047943844954,15
demand19,truck9,226.04719098476488,14
demand19,truck10,326.8496496198544,0
demand19,truck11,364.4363200229174,0
demand19,truck12,262.68958843376055,7
demand19,truck13,186.86943576313558,21
demand19,truck14,138.52075412785206,31
demand19,truck15,148.82027011079208,29
demand19,truck16,202.38620781929112,19
demand19,truck18,259.13392174693666,8
demand19,truck20,364.50898686677004,0
demand19,truck21,374.27265932226277,0
demand19,truck22,308.1520078620546,0
demand19,truck23,82.4725346209999,38
demand19,truck27,191.1897009976063,21
demand19,truck29,260.9246353968907,7
demand19,truck30,268.4476271286943,6
demand19,truck31,352.9237422436541,0
demand19,truck33,375.98974452165373,0
demand19,truck34,312.2055504602141,0
demand19,truck36,326.11123637278956,0
demand19,truck37,315.5343325325836,0
demand19,truck38,219.7288431999726,15
demand19,truck39,341.07117908472515,0
demand19,truck40,299.8218457385844,0
demand19,truck41,398.61669046141634,0
demand19,truck43,436.5643152901578,0
demand19,truck50,395.3064216328663,0
demand19,truck51,354.0082921354239,0
demand19,truck52,115.67312050822767,35
demand19,truck53,86.45463361552113,38
demand19,truck54,188.4313089015572,21
demand19,truck44,221.58631898066142,15
demand19,truck47,235.54709277024378,12
demand19,truck56,327.05892659931015,0
demand20,truck3,375.40877516138687,0
demand20,truck7,321.9020509976606,0
demand20,truck8,275.799362732031,1
demand20,truck9,199.31081672031792,4
demand20,truck10,291.87857175538977,0
demand20,truck11,329.7874068441704,0
demand20,truck12,235.95321416931358,3
demand20,truck13,243.11831905671707,2
demand20,truck14,194.76963742143354,4
demand20,truck15,122.08389584634513,7
demand20,truck16,148.93651249898173,6
demand20,truck18,205.68422642662725,4
demand20,truck20,311.05929154646066,0
demand20,truck21,320.8229640019534,0
demand20,truck22,254.70231254174521,2
demand20,truck23,138.98464014513195,6
demand20,truck27,178.43895379098896,5
demand20,truck29,207.47494007658136,4
demand20,truck30,214.99793180838495,3
demand20,truck31,299.4740469233447,0
demand20,truck33,322.54004920134435,0
demand20,truck34,258.7558551399047,2
demand20,truck36,272.6615410524802,1
demand20,truck37,302.78358532596627,0
demand20,truck38,268.50907150594367,1
demand20,truck39,389.8514073906962,0
demand20,truck40,348.6020740445554,0
demand20,truck41,385.865943254799,0
demand20,truck43,383.11461996984843,0
demand20,truck50,444.08664993883735,0
demand20,truck51,402.78852044139495,0
demand20,truck52,62.22342518791825,8
demand20,truck53,59.7182593510742,8
demand20,truck54,134.98161358124779,7
demand20,truck44,168.13662366035203,5
demand20,truck47,182.0973974499344,5
demand20,truck56,273.60923127900077,1
demand21,truck3,314.2106664181395,0
demand21,truck7,371.29133699327366,0
demand21,truck8,325.188648727644,0
demand21,truck9,248.70010271593094,8
demand21,truck10,229.22626498609037,11
demand21,truck11,267.135100074871,5
demand21,truck12,285.3425001649266,2
demand21,truck13,292.5076050523301,1
demand21,truck14,244.15892341704657,8
demand21,truck15,171.47318184195817,19
demand21,truck16,86.28420572968233,30
demand21,truck18,143.03191965732785,24
demand21,truck20,248.40698477716137,8
demand21,truck21,258.170657232654,6
demand21,truck22,192.05000577244581,16
demand21,truck23,195.0020235736848,16
demand21,truck27,205.8523162103568,14
demand21,truck29,234.51404207107785,10
demand21,truck30,242.03703380288144,9
demand21,truck31,326.5131489178412,0
demand21,truck33,349.57915119584084,0
demand21,truck34,285.7949571344012,2
demand21,truck36,299.70064304697667,0
demand21,truck37,330.1969477453341,0
demand21,truck38,295.92243392531145,1
demand21,truck39,417.264769810064,0
demand21,truck40,376.0154364639232,0
demand21,truck41,413.2793056741668,0
demand21,truck43,410.1537219643449,0
demand21,truck50,471.5000123582052,0
demand21,truck51,430.20188286076274,0
demand21,truck52,89.63678760728611,30
demand21,truck53,115.73564277962706,28
demand21,truck54,162.02071557574428,21
demand21,truck44,195.17572565484852,16
demand21,truck47,209.13649944443088,14
demand21,truck56,299.64105173179775,0
demand22,truck3,318.07072254400026,0
demand22,truck7,457.0925390694701,0
demand22,truck8,410.3337235288263,0
demand22,truck9,333.5976767276189,0
demand22,truck10,233.0863211119511,16
demand22,truck11,270.9951562007317,7
demand22,truck12,370.24007417661454,0
demand22,truck13,378.30880712852655,0
demand22,truck14,329.960125493243,0
demand22,truck15,257.27438391815457,10
demand22,truck16,172.0854078058788,31
demand22,truck18,118.24685467784947,44
demand22,truck20,223.62191979768298,18
demand22,truck21,260.9595746201516,9
demand22,truck22,195.91006189830654,25
demand22,truck23,345.9521838714854,0
demand22,truck27,330.59361843073077,0
demand22,truck29,178.53418875428,29
demand22,truck30,186.05718048608358,27
demand22,truck31,209.77480971731742,22
demand22,truck33,253.34248225981491,11
demand22,truck34,229.81510381760333,17
demand22,truck36,243.7207897301788,14
demand22,truck37,324.46454198397646,0
demand22,truck38,420.66373614568545,0
demand22,truck39,542.0060720304381,0
demand22,truck40,500.7567386842972,0
demand22,truck41,407.5468999128091,0
demand22,truck43,354.1738686475471,0
demand22,truck50,596.2413145785791,0
demand22,truck51,545.0863510553503,0
demand22,truck52,240.58694790508665,14
demand22,truck53,266.68580307742764,8
demand22,truck54,167.97364399844164,32
demand22,truck44,139.19587233805066,39
demand22,truck47,153.15664612763302,35
demand22,truck56,168.8670201006391,31
demand23,truck3,344.10481273281954,0
demand23,truck7,483.1266292582894,0
demand23,truck8,436.36781371764556,0
demand23,truck9,359.63176691643815,0
demand23,truck10,259.12041130077034,6
demand23,truck11,297.02924638955096,0
demand23,truck12,396.2741643654338,0
demand23,truck13,404.3428973173459,0
demand23,truck14,355.99421568206236,0
demand23,truck15,283.3084741069739,2
demand23,truck16,198.11949799469812,15
demand23,truck18,144.2809448666688,23
demand23,truck20,118.56848029142766,26
demand23,truck21,155.90613511389634,21
demand23,truck22,221.94415208712581,11
demand23,truck23,389.0282304066635,0
demand23,truck27,399.87852304333546,0
demand23,truck29,251.71165680350398,7
demand23,truck30,236.99551598174736,9
demand23,truck31,150.62669519657078,22
demand23,truck33,194.19436773906827,15
demand23,truck34,249.6947280053183,7
demand23,truck36,316.8982577794028,0
demand23,truck37,397.64201003320045,0
demand23,truck38,489.94864075829014,0
demand23,truck39,611.2909766430428,0
demand23,truck40,570.0416432969018,0
demand23,truck41,480.1795246497919,0
demand23,truck43,426.5087030668821,0
demand23,truck50,665.5262191911838,0
demand23,truck51,617.4211854746852,0
demand23,truck52,283.66299444026487,2
demand23,truck53,309.7618496126058,0
demand23,truck54,239.06102378078808,9
demand23,truck44,212.37334038727465,13
demand23,truck47,226.334114176857,11
demand23,truck56,109.71890557989244,28
demand24,truck3,385.0265105586113,0
demand24,truck7,525.3429605004803,0
demand24,truck8,477.2895115434373,0
demand24,truck9,400.5534647422299,0
demand24,truck10,300.0421091265621,0
demand24,truck11,337.9509442153427,0
demand24,truck12,437.19586219122556,0
demand24,truck13,462.07177958786065,0
demand24,truck14,413.7230979525771,0
demand24,truck15,341.03735637748866,0
demand24,truck16,255.84838026521288,11
demand24,truck18,202.00982713718355,24
demand24,truck20,101.08594268069051,50
demand24,truck21,194.79721897010194,26
demand24,truck22,262.8658499129175,9
demand24,truck23,424.6134771030092,0
demand24,truck27,409.25491166225464,0
demand24,truck29,257.19548198580384,11
demand24,truck30,242.47934116404724,14
demand24,truck31,156.11052037887066,36
demand24,truck33,199.67819292136815,25
demand24,truck34,255.17855318761818,11
demand24,truck36,322.3820829617027,0
demand24,truck37,403.12583521550033,0
demand24,truck38,499.3250293772093,0
demand24,truck39,620.667365261962,0
demand24,truck40,579.1140691345236,0
demand24,truck41,485.66334983209185,0
demand24,truck43,431.99252824918204,0
demand24,truck50,674.9026078101031,0
demand24,truck51,622.9050106569852,0
demand24,truck52,319.24824113661055,0
demand24,truck53,345.34709630895145,0
demand24,truck54,246.63493722996552,13
demand24,truck44,217.85716556957453,21
demand24,truck47,231.8179393591569,17
demand24,truck56,115.20273076219235,46
demand28,truck3,492.39759498840544,0
demand28,truck7,303.37501949711697,0
demand28,truck8,257.2723312314874,7
demand28,truck9,329.04724244459015,0
demand28,truck10,429.8497010796797,0
demand28,truck11,454.688765585489,0
demand28,truck12,352.94203399633216,0
demand28,truck13,224.59128755617343,12
demand28,truck14,176.2426059208899,19
demand28,truck15,252.39649288569262,7
demand28,truck16,303.4432020573736,0
demand28,truck18,360.1909159850191,0
demand28,truck20,465.56598110485254,0
demand28,truck21,475.3296535603452,0
demand28,truck22,409.209002100137,0
demand28,truck23,120.19438641403774,28
demand28,truck27,115.74967532049355,29
demand28,truck29,251.9623688127981,7
demand28,truck30,316.41121009073805,0
demand28,truck31,400.88732520569783,0
demand28,truck33,403.22981598016264,0
demand28,truck34,339.445621918723,0
demand28,truck36,316.191650637214,0
demand28,truck37,240.0943068554709,9
demand28,truck38,144.28881752285986,24
demand28,truck39,265.63115340761243,5
demand28,truck40,224.3818200614716,12
demand28,truck41,323.17666478430357,0
demand28,truck43,426.6447295545823,0
demand28,truck50,319.86639595575355,0
demand28,truck51,278.56826645831114,3
demand28,truck52,216.7301147463101,13
demand28,truck53,190.0308563904217,17
demand28,truck54,289.48830313963964,2
demand28,truck44,296.43445514131736,1
demand28,truck47,283.5106757322875,3
demand28,truck56,401.9070627599661,0
demand29,truck3,536.3148635376392,0
demand29,truck7,347.29228804635073,0
demand29,truck8,301.18959978072115,0
demand29,truck9,372.9645109938239,0
demand29,truck10,456.48586017248743,0
demand29,truck11,494.39469526126805,0
demand29,truck12,396.8593025455659,0
demand29,truck13,268.5085561054072,1
demand29,truck14,220.15987447012367,2
demand29,truck15,296.31376143492633,0
demand29,truck16,313.5438009160794,0
demand29,truck18,370.29151484372494,0
demand29,truck20,475.6665799635584,0
demand29,truck21,485.43025241905104,0
demand29,truck22,419.30960095884285,0
demand29,truck23,164.11165496327152,4
demand29,truck27,125.85027417919942,5
demand29,truck29,262.06296767150394,1
demand29,truck30,326.51180894944395,0
demand29,truck31,410.9879240644037,0
demand29,truck33,413.3304148388685,0
demand29,truck34,349.54622077742886,0
demand29,truck36,326.29224949591986,0
demand29,truck37,250.19490571417677,1
demand29,truck38,154.38941638156572,4
demand29,truck39,275.73175226631827,1
demand29,truck40,234.48241892017745,2
demand29,truck41,333.27726364300946,0
demand29,truck43,436.7453284132881,0
demand29,truck50,329.96699481445944,0
demand29,truck51,288.66886531701704,0
demand29,truck52,226.83071360501594,2
demand29,truck53,233.94812493965546,2
demand29,truck54,299.5889019983455,0
demand29,truck44,306.53505400002325,0
demand29,truck47,293.6112745909934,0
demand29,truck56,412.007661618672,0
demand30,truck3,589.8113262540653,0
demand30,truck7,400.78875076277694,0
demand30,truck8,354.6860624971473,0
demand30,truck9,426.4609737102501,0
demand30,truck10,509.98232288891364,0
demand30,truck11,547.8911579776942,0
demand30,truck12,450.35576526199213,0
demand30,truck13,322.0050188218334,0
demand30,truck14,273.6563371865499,1
demand30,truck15,349.81022415135254,0
demand30,truck16,367.0402636325056,0
demand30,truck18,423.78797756015115,0
demand30,truck20,529.1630426799846,0
demand30,truck21,538.9267151354773,0
demand30,truck22,472.80606367526906,0
demand30,truck23,217.6081176796977,5
demand30,truck27,179.34673689562564,7
demand30,truck29,315.55943038793015,0
demand30,truck30,380.00827166587015,0
demand30,truck31,464.48438678082994,0
demand30,truck33,466.8268775552947,0
demand30,truck34,403.04268349385507,0
demand30,truck36,379.78871221234607,0
demand30,truck37,303.69136843060295,0
demand30,truck38,207.88587909799193,5
demand30,truck39,329.2282149827445,0
demand30,truck40,287.9788816366037,1
demand30,truck41,386.77372635943567,0
demand30,truck43,490.24179112971433,0
demand30,truck50,383.46345753088565,0
demand30,truck51,342.16532803344325,0
demand30,truck52,280.3271763214422,1
demand30,truck53,287.44458765608164,1
demand30,truck54,353.0853647147717,0
demand30,truck44,360.03151671644946,0
demand30,truck47,347.1077373074196,0
demand30,truck56,465.5041243350982,0
demand32,truck3,614.6159818336943,0
demand32,truck7,429.0990476635077,0
demand32,truck8,382.99635939787805,0
demand32,truck9,454.7712706109808,0
demand32,truck10,529.6315804016452,0
demand32,truck11,567.5404154904259,0
demand32,truck12,478.6660621627228,0
demand32,truck13,350.31531572256415,0
demand32,truck14,301.9666340872806,0
demand32,truck15,378.1205210520833,0
demand32,truck16,392.83938409987024,0
demand32,truck18,414.7921139675438,0
demand32,truck20,506.7696781513573,0
demand32,truck21,557.504833909846,0
demand32,truck22,492.45532118800077,0
demand32,truck23,245.91841458042845,14
demand32,truck27,207.6570337963564,23
demand32,truck29,242.82830988608583,14
demand32,truck30,296.752110395554,1
demand32,truck31,350.1695142025649,0
demand32,truck33,311.23601872211196,0
demand32,truck34,247.45182466067232,13
demand32,truck36,180.70861070734145,30
demand32,truck37,104.61126692559839,49
demand32,truck38,110.31869189263952,47
demand32,truck39,231.6610277773921,17
demand32,truck40,190.41169443125125,27
demand32,truck41,187.69362485443105,28
demand32,truck43,291.16168962470977,2
demand32,truck50,285.89627032553324,4
demand32,truck51,244.5981408280908,14
demand32,truck52,308.63747322217296,0
demand32,truck53,315.7548845568124,0
demand32,truck54,316.07816787499604,0
demand32,truck44,287.3003962146051,3
demand32,truck47,274.3766168055752,6
demand32,truck56,392.7730038332538,0
