demand_node_index,truck_node_index,distance,scaled_demand
demand2,truck33,532.8622178416304,0
demand2,truck34,469.07802378019073,0
demand2,truck36,482.9837096927662,0
demand2,truck37,480.15785939812326,0
demand2,truck41,563.2402173269559,0
demand2,truck42,567.8488337296171,0
demand2,truck45,582.369471364593,0
demand2,truck52,272.54559382820423,5
demand2,truck53,243.3271069354977,11
demand2,truck54,345.3037822215337,0
demand2,truck44,378.458792300638,0
demand2,truck55,581.8418020532891,0
demand9,truck0,564.66810856683,0
demand9,truck1,543.0823919051633,0
demand9,truck2,422.5987118852445,0
demand9,truck8,427.04692649089316,0
demand9,truck9,350.31087968968575,0
demand9,truck10,249.79952407401797,18
demand9,truck12,386.9532771386814,0
demand9,truck15,273.9875868802215,9
demand9,truck16,188.7986107679457,39
demand9,truck17,172.89106888282524,44
demand9,truck18,134.96005763991636,58
demand9,truck22,212.6232648603734,31
demand9,truck23,379.70734317991105,0
demand9,truck27,390.557635816583,0
demand9,truck30,287.75827042116646,4
demand9,truck31,201.38944963598993,35
demand9,truck33,244.95712217848742,19
demand9,truck34,300.4574824447375,0
demand9,truck36,367.4200640252681,0
demand9,truck37,448.16381627906577,0
demand9,truck41,530.9422790892111,0
demand9,truck42,451.683502625784,0
demand9,truck45,342.6083293212905,0
demand9,truck52,274.3421072135124,9
demand9,truck53,300.4409623858533,0
demand9,truck54,229.74013655403567,25
demand9,truck44,262.8951466331399,13
demand9,truck55,342.08066000998673,0
demand11,truck0,387.40019673666893,0
demand11,truck1,365.8144800750022,0
demand11,truck2,246.234428119592,4
demand11,truck8,250.43514193574634,4
demand11,truck9,173.94659592403326,9
demand11,truck10,206.6606155435903,7
demand11,truck12,210.58899337302893,7
demand11,truck15,96.71967505006045,15
demand11,truck16,63.718556287182246,15
demand11,truck17,82.60599846203378,15
demand11,truck18,120.46627021482777,13
demand11,truck22,169.48435632994574,10
demand11,truck23,228.95340850177726,5
demand11,truck27,265.47758133581965,3
demand11,truck30,219.47138436038134,6
demand11,truck31,303.9474994753411,0
demand11,truck33,327.01350175334073,0
demand11,truck34,263.2293076919011,3
demand11,truck36,277.13499360447656,2
demand11,truck37,357.8787458582742,0
demand11,truck41,440.9611037871069,0
demand11,truck42,362.0001176413275,0
demand11,truck45,376.52075527630336,0
demand11,truck52,149.26205273274894,11
demand11,truck53,149.68702770771952,11
demand11,truck54,139.45506613324417,12
demand11,truck44,172.61007621234842,10
demand11,truck55,375.9930859649996,0
demand12,truck0,346.7009090858781,0
demand12,truck1,307.3805327790353,0
demand12,truck2,185.60221934271732,11
demand12,truck8,190.05043394836605,11
demand12,truck9,113.3143871471586,19
demand12,truck10,214.1168457822481,9
demand12,truck12,149.95678459615428,15
demand12,truck15,95.48965041695907,20
demand12,truck16,175.56956527748537,12
demand12,truck17,194.45700745233688,11
demand12,truck18,232.3172792051309,7
demand12,truck22,251.4919762626512,5
demand12,truck23,227.72338386867588,7
demand12,truck27,293.8910185703953,1
demand12,truck30,330.4499965877914,0
demand12,truck31,414.9261117027512,0
demand12,truck33,437.99211398075084,0
demand12,truck34,374.2079199193112,0
demand12,truck36,388.1136058318867,0
demand12,truck37,418.23565010537266,0
demand12,truck41,501.3180080342053,0
demand12,truck42,472.9787298687376,0
demand12,truck45,487.4993675037135,0
demand12,truck52,177.67548996732467,12
demand12,truck53,148.45700307461814,15
demand12,truck54,250.43367836065423,5
demand12,truck44,283.58868843975847,2
demand12,truck55,486.9716981924097,0
demand13,truck0,461.7683055719686,0
demand13,truck1,440.1825889103019,0
demand13,truck2,320.60253695489166,0
demand13,truck8,324.803250771046,0
demand13,truck9,248.31470475933293,3
demand13,truck10,187.11340604062448,6
demand13,truck12,284.9571022083286,1
demand13,truck15,171.08778388536015,6
demand13,truck16,85.89880777308434,10
demand13,truck17,104.78624994793587,10
demand13,truck18,142.64652170072986,8
demand13,truck22,149.93714682697993,8
demand13,truck23,276.80754018504973,1
demand13,truck27,287.65783282172174,1
demand13,truck30,241.65163584628343,3
demand13,truck31,326.1277509612432,0
demand13,truck33,349.1937532392428,0
demand13,truck34,285.4095591778032,1
demand13,truck36,299.31524509037865,0
demand13,truck37,380.0589973441763,0
demand13,truck41,463.14135527300897,0
demand13,truck42,384.1803691272296,0
demand13,truck45,398.70100676220545,0
demand13,truck52,171.44230421865103,6
demand13,truck53,197.54115939099202,5
demand13,truck54,161.63531761914626,7
demand13,truck44,194.7903276982505,5
demand13,truck55,398.17333745090167,0
demand14,truck0,352.38373787860223,0
demand14,truck1,313.0633615717594,0
demand14,truck2,191.2850481354415,22
demand14,truck8,195.7332627410902,21
demand14,truck9,118.99721593988276,36
demand14,truck10,219.7996745749723,16
demand14,truck12,155.63961338887844,29
demand14,truck15,78.60046893218275,40
demand14,truck16,158.68038379270902,28
demand14,truck17,177.56782596756054,24
demand14,truck18,215.42809772035454,17
demand14,truck22,257.1748050553754,9
demand14,truck23,210.83420238389957,18
demand14,truck27,277.00183708561906,5
demand14,truck30,313.5608151030151,0
demand14,truck31,398.0369302179749,0
demand14,truck33,421.1029324959745,0
demand14,truck34,357.3187384345349,0
demand14,truck36,371.22442434711036,0
demand14,truck37,401.3464686205964,0
demand14,truck41,484.42882654942906,0
demand14,truck42,456.0895483839613,0
demand14,truck45,470.61018601893716,0
demand14,truck52,160.78630848254835,28
demand14,truck53,131.56782158984183,34
demand14,truck54,233.5444968758779,13
demand14,truck44,266.69950695498216,7
demand14,truck55,470.0825167076334,0
demand15,truck0,237.44222434708465,6
demand15,truck1,198.12184804024187,10
demand15,truck2,212.1068867209804,9
demand15,truck8,80.79174920957256,20
demand15,truck9,152.56666042267534,15
demand15,truck10,253.36911905776486,5
demand15,truck12,176.46145197441737,12
demand15,truck15,183.87313538616624,12
demand15,truck16,263.9530502466925,4
demand15,truck17,282.840492421544,2
demand15,truck18,320.700764174338,0
demand15,truck22,290.74424953816794,1
demand15,truck23,167.2672402979919,13
demand15,truck27,275.98440667459823,2
demand15,truck30,418.83348155699855,0
demand15,truck31,503.30959667195833,0
demand15,truck33,526.375598949958,0
demand15,truck34,462.59140488851835,0
demand15,truck36,476.4263819913187,0
demand15,truck37,400.3290382095756,0
demand15,truck41,483.4113961384083,0
demand15,truck42,561.2915060281696,0
demand15,truck45,575.8828524729206,0
demand15,truck52,266.05897493653185,3
demand15,truck53,236.8404880438253,6
demand15,truck54,338.81716332986133,0
demand15,truck44,371.9721734089656,0
demand15,truck55,575.3551831616168,0
demand16,truck0,249.40327718481623,8
demand16,truck1,227.81756052314952,11
demand16,truck2,294.7291004711801,1
demand16,truck8,163.41396295977228,20
demand16,truck9,235.18887417287505,10
demand16,truck10,335.99133280796457,0
demand16,truck12,259.0836657246171,6
demand16,truck15,159.422494020693,21
demand16,truck16,239.50240888121925,9
demand16,truck17,258.38985105607077,6
demand16,truck18,296.2501228088648,1
demand16,truck22,345.2682089239827,0
demand16,truck23,142.81659893251864,24
demand16,truck27,251.53376530912502,7
demand16,truck30,394.3828401915253,0
demand16,truck31,478.8589553064851,0
demand16,truck33,501.92495758448473,0
demand16,truck34,438.1407635230451,0
demand16,truck36,451.97574062584545,0
demand16,truck37,375.8783968441023,0
demand16,truck41,458.960754772935,0
demand16,truck42,536.8408646626963,0
demand16,truck45,551.4322111074474,0
demand16,truck52,241.60833357105858,9
demand16,truck53,212.38984667835206,13
demand16,truck54,314.3665219643881,0
demand16,truck44,347.52153204349236,0
demand16,truck55,550.9045417961436,0
demand17,truck0,357.4541512655187,0
demand17,truck1,335.868434603852,0
demand17,truck2,351.804233976004,0
demand17,truck8,220.48909646459612,16
demand17,truck9,292.2640076776989,2
demand17,truck10,393.0664663127884,0
demand17,truck12,316.15879922944094,0
demand17,truck15,216.49762752551683,17
demand17,truck16,296.5775423860431,1
demand17,truck17,315.4649845608946,0
demand17,truck18,353.3252563136886,0
demand17,truck22,402.3433424288065,0
demand17,truck23,112.76461203015802,37
demand17,truck27,221.48177840676445,16
demand17,truck30,364.59407551971526,0
demand17,truck31,449.07019063467504,0
demand17,truck33,472.1361929126747,0
demand17,truck34,408.35199885123507,0
demand17,truck36,421.9237537234849,0
demand17,truck37,345.82640994174176,0
demand17,truck41,428.9087678705744,0
demand17,truck42,506.7888777603358,0
demand17,truck45,521.6434464356373,0
demand17,truck52,211.8195688992485,18
demand17,truck53,182.601082006542,23
demand17,truck54,284.57775729257804,3
demand17,truck44,317.7327673716823,0
demand17,truck55,521.1157771243335,0
demand18,truck0,381.4984956412961,0
demand18,truck1,359.9127789796293,0
demand18,truck2,240.33272702421914,4
demand18,truck8,244.5334408403735,4
demand18,truck9,168.0448948286604,10
demand18,truck10,268.8473534637499,2
demand18,truck12,204.68729227765607,7
demand18,truck15,90.81797395468759,15
demand18,truck16,170.8978888152139,10
demand18,truck17,189.7853309900654,8
demand18,truck18,227.6456027428594,5
demand18,truck22,276.6636888579773,2
demand18,truck23,155.24739378315743,11
demand18,truck27,221.41502848487693,6
demand18,truck30,257.9740065022729,3
demand18,truck31,342.4501216172327,0
demand18,truck33,365.51612389523234,0
demand18,truck34,301.7319298337927,0
demand18,truck36,315.63761574636817,0
demand18,truck37,345.75966001985427,0
demand18,truck41,428.842017948687,0
demand18,truck42,400.5027397832191,0
demand18,truck45,415.02337741819497,0
demand18,truck52,105.19949988180623,15
demand18,truck53,75.9810129890997,15
demand18,truck54,177.95768827513578,9
demand18,truck44,211.11269835424002,7
demand18,truck55,414.4957081068912,0
demand20,truck0,412.7644175329536,0
demand20,truck1,391.1787008712868,0
demand20,truck2,271.59864891587665,9
demand20,truck8,275.799362732031,8
demand20,truck9,199.31081672031792,33
demand20,truck10,291.87857175538977,3
demand20,truck12,235.95321416931358,21
demand20,truck15,122.08389584634513,58
demand20,truck16,148.93651249898173,49
demand20,truck17,167.82395467383324,43
demand20,truck18,205.68422642662725,31
demand20,truck22,254.70231254174521,15
demand20,truck23,138.98464014513195,52
demand20,truck27,178.43895379098896,40
demand20,truck30,214.99793180838495,28
demand20,truck31,299.4740469233447,0
demand20,truck33,322.54004920134435,0
demand20,truck34,258.7558551399047,13
demand20,truck36,272.6615410524802,9
demand20,truck37,302.78358532596627,0
demand20,truck41,385.865943254799,0
demand20,truck42,357.5266650893311,0
demand20,truck45,372.047302724307,0
demand20,truck52,62.22342518791825,65
demand20,truck53,59.7182593510742,65
demand20,truck54,134.98161358124779,54
demand20,truck44,168.13662366035203,43
demand20,truck55,371.5196334130032,0
demand21,truck0,462.1537035285666,0
demand21,truck1,440.5679868668999,0
demand21,truck2,320.9879349114897,0
demand21,truck8,325.188648727644,0
demand21,truck9,248.70010271593094,6
demand21,truck10,229.22626498609037,9
demand21,truck12,285.3425001649266,2
demand21,truck15,171.47318184195817,16
demand21,truck16,86.28420572968233,25
demand21,truck17,105.17164790453386,24
demand21,truck18,143.03191965732785,20
demand21,truck22,192.05000577244581,13
demand21,truck23,195.0020235736848,13
demand21,truck27,205.8523162103568,12
demand21,truck30,242.03703380288144,7
demand21,truck31,326.5131489178412,0
demand21,truck33,349.57915119584084,0
demand21,truck34,285.7949571344012,2
demand21,truck36,299.70064304697667,0
demand21,truck37,330.1969477453341,0
demand21,truck41,413.2793056741668,0
demand21,truck42,384.5657670838276,0
demand21,truck45,399.08640471880346,0
demand21,truck52,89.63678760728611,25
demand21,truck53,115.73564277962706,23
demand21,truck54,162.02071557574428,17
demand21,truck44,195.17572565484852,13
demand21,truck55,398.5587354074997,0
demand23,truck0,573.9889957935825,0
demand23,truck1,552.4032791319157,0
demand23,truck2,431.9195991119969,0
demand23,truck8,436.36781371764556,0
demand23,truck9,359.63176691643815,0
demand23,truck10,259.12041130077034,15
demand23,truck12,396.2741643654338,0
demand23,truck15,283.3084741069739,6
demand23,truck16,198.11949799469812,38
demand23,truck17,182.21195610957767,44
demand23,truck18,144.2809448666688,58
demand23,truck22,221.94415208712581,29
demand23,truck23,389.0282304066635,0
demand23,truck27,399.87852304333546,0
demand23,truck30,236.99551598174736,24
demand23,truck31,150.62669519657078,56
demand23,truck33,194.19436773906827,40
demand23,truck34,249.6947280053183,19
demand23,truck36,316.8982577794028,0
demand23,truck37,397.64201003320045,0
demand23,truck41,480.1795246497919,0
demand23,truck42,400.9207481863648,0
demand23,truck45,291.8455748818713,3
demand23,truck52,283.66299444026487,6
demand23,truck53,309.7618496126058,0
demand23,truck54,239.06102378078808,23
demand23,truck44,212.37334038727465,33
demand23,truck55,291.3179055705675,3
demand24,truck0,631.7178780640972,0
demand24,truck1,594.6196103741066,0
demand24,truck2,472.8412969377886,0
demand24,truck8,477.2895115434373,0
demand24,truck9,400.5534647422299,0
demand24,truck10,300.0421091265621,0
demand24,truck12,437.19586219122556,0
demand24,truck15,341.03735637748866,0
demand24,truck16,255.84838026521288,7
demand24,truck17,239.94083838009243,9
demand24,truck18,202.00982713718355,15
demand24,truck22,262.8658499129175,6
demand24,truck23,424.6134771030092,0
demand24,truck27,409.25491166225464,0
demand24,truck30,242.47934116404724,9
demand24,truck31,156.11052037887066,22
demand24,truck33,199.67819292136815,15
demand24,truck34,255.17855318761818,7
demand24,truck36,322.3820829617027,0
demand24,truck37,403.12583521550033,0
demand24,truck41,485.66334983209185,0
demand24,truck42,406.4045733686647,0
demand24,truck45,297.32940006417124,0
demand24,truck52,319.24824113661055,0
demand24,truck53,345.34709630895145,0
demand24,truck54,246.63493722996552,8
demand24,truck44,217.85716556957453,12
demand24,truck55,296.80173075286746,0
demand25,truck0,702.792510518112,0
demand25,truck1,681.2067938564452,0
demand25,truck2,561.6267419010348,0
demand25,truck8,565.8274557171892,0
demand25,truck9,489.33890970547617,0
demand25,truck10,402.83201521882785,0
demand25,truck12,525.9813071544719,0
demand25,truck15,412.11198883150337,0
demand25,truck16,327.7954094821207,0
demand25,truck17,311.88786759700025,0
demand25,truck18,287.9925487847263,3
demand25,truck22,365.65575600518326,0
demand25,truck23,429.0127331302902,0
demand25,truck27,386.7696144909235,0
demand25,truck30,177.4946723825768,31
demand25,truck31,91.12585159740021,50
demand25,truck33,134.6935241398977,41
demand25,truck34,190.1938844061477,27
demand25,truck36,257.97917660480533,11
demand25,truck37,339.05678596774857,0
demand25,truck41,420.6786810506213,0
demand25,truck42,341.4199045871942,0
demand25,truck45,232.34473128270074,17
demand25,truck52,323.64749716389156,0
demand25,truck53,349.74635233623246,0
demand25,truck54,251.03419325724653,12
demand25,truck44,222.25642159685557,19
demand25,truck55,231.81706197139692,17
demand26,truck0,645.8568627825831,0
demand26,truck1,624.2711461209163,0
demand26,truck2,504.69109416550606,0
demand26,truck8,508.8918079816604,0
demand26,truck9,432.4032619699473,0
demand26,truck10,394.9782585706667,0
demand26,truck12,469.045659418943,0
demand26,truck15,355.1763410959745,0
demand26,truck16,270.85976174659186,9
demand26,truck17,254.9522198614714,15
demand26,truck18,280.13879213656514,6
demand26,truck22,357.8019993570221,0
demand26,truck23,372.07708539476135,0
demand26,truck27,329.83396675539467,0
demand26,truck30,120.55902464704793,58
demand26,truck31,83.27209494923906,65
demand26,truck33,126.83976749173655,56
demand26,truck34,164.3169479785677,44
demand26,truck36,232.1022401772253,22
demand26,truck37,313.17984954016856,0
demand26,truck41,396.2261406775034,0
demand26,truck42,316.96736421407627,0
demand26,truck45,224.49097463453958,25
demand26,truck52,266.7118494283627,11
demand26,truck53,292.8107046007036,2
demand26,truck54,194.09854552171768,34
demand26,truck44,165.32077386132673,44
demand26,truck55,223.96330532323577,25
demand28,truck0,394.2373860324099,0
demand28,truck1,372.6516693707432,0
demand28,truck2,388.5874687428952,0
demand28,truck8,257.2723312314874,11
demand28,truck9,329.04724244459015,0
demand28,truck10,429.8497010796797,0
demand28,truck12,352.94203399633216,0
demand28,truck15,252.39649288569262,12
demand28,truck16,303.4432020573736,0
demand28,truck17,322.3306442322251,0
demand28,truck18,360.1909159850191,0
demand28,truck22,409.209002100137,0
demand28,truck23,120.19438641403774,45
demand28,truck27,115.74967532049355,46
demand28,truck30,316.41121009073805,0
demand28,truck31,400.88732520569783,0
demand28,truck33,403.22981598016264,0
demand28,truck34,339.445621918723,0
demand28,truck36,316.191650637214,0
demand28,truck37,240.0943068554709,15
demand28,truck41,323.17666478430357,0
demand28,truck42,401.05677467406497,0
demand28,truck45,452.73706950312527,0
demand28,truck52,216.7301147463101,21
demand28,truck53,190.0308563904217,27
demand28,truck54,289.48830313963964,3
demand28,truck44,296.43445514131736,1
demand28,truck55,452.2094001918215,0
demand29,truck0,438.1546545816437,0
demand29,truck1,416.568937919977,0
demand29,truck2,432.504737292129,0
demand29,truck8,301.18959978072115,0
demand29,truck9,372.9645109938239,0
demand29,truck10,456.48586017248743,0
demand29,truck12,396.8593025455659,0
demand29,truck15,296.31376143492633,1
demand29,truck16,313.5438009160794,0
demand29,truck17,332.43124309093093,0
demand29,truck18,370.29151484372494,0
demand29,truck22,419.30960095884285,0
demand29,truck23,164.11165496327152,37
demand29,truck27,125.85027417919942,48
demand29,truck30,326.51180894944395,0
demand29,truck31,410.9879240644037,0
demand29,truck33,413.3304148388685,0
demand29,truck34,349.54622077742886,0
demand29,truck36,326.29224949591986,0
demand29,truck37,250.19490571417677,14
demand29,truck41,333.27726364300946,0
demand29,truck42,411.1573735327708,0
demand29,truck45,462.8376683618311,0
demand29,truck52,226.83071360501594,20
demand29,truck53,233.94812493965546,18
demand29,truck54,299.5889019983455,0
demand29,truck44,306.53505400002325,0
demand29,truck55,462.3099990505273,0
demand31,truck0,456.4013303998069,0
demand31,truck1,434.8156137381402,0
demand31,truck2,450.7514131102922,0
demand31,truck8,319.4362755988843,0
demand31,truck9,391.2111868119871,0
demand31,truck10,474.73253599065066,0
demand31,truck12,415.10597836372915,0
demand31,truck15,314.56043725308956,0
demand31,truck16,331.79047673424265,0
demand31,truck17,350.67791890909416,0
demand31,truck18,388.53819066188817,0
demand31,truck22,437.5562767770061,0
demand31,truck23,182.35833078143472,44
demand31,truck27,144.0969499973626,58
demand31,truck30,344.7584847676071,0
demand31,truck31,429.2345998825669,0
demand31,truck33,397.2576714425763,0
demand31,truck34,333.47347738113666,0
demand31,truck36,266.73026342780577,12
demand31,truck37,190.6329196460627,41
demand31,truck41,273.690805091247,10
demand31,truck42,351.5953874646567,0
demand31,truck45,446.7649249655389,0
demand31,truck52,245.07738942317917,21
demand31,truck53,252.19480075781868,18
demand31,truck54,317.8355778165087,0
demand31,truck44,324.7817298181864,0
demand31,truck55,446.2372556542351,0
demand34,truck0,642.9765333510112,0
demand34,truck1,621.3908166893444,0
demand34,truck2,501.81076473393415,0
demand34,truck8,506.0114785500885,0
demand34,truck9,429.5229325383754,0
demand34,truck10,404.77162861679506,0
demand34,truck12,466.1653299873711,0
demand34,truck15,352.2960116644026,0
demand34,truck16,267.97943231501995,11
demand34,truck17,252.0718904298995,17
demand34,truck18,289.9321621826935,4
demand34,truck22,367.59536940315047,0
demand34,truck23,369.19675596318945,0
demand34,truck27,306.2301258202879,0
demand34,truck30,117.67869521547604,64
demand34,truck31,112.69623451960362,66
demand34,truck33,73.76273903915067,70
demand34,truck34,68.37840948059437,70
demand34,truck36,136.16370167925194,57
demand34,truck37,217.24131104219524,29
demand34,truck41,300.28760217953004,0
demand34,truck42,221.02882571610292,28
demand34,truck45,171.41394618195372,45
demand34,truck52,263.8315199967908,13
demand34,truck53,289.9303751691317,4
demand34,truck54,191.21821609014577,38
demand34,truck44,162.44044442975482,48
demand34,truck55,170.8862768706499,45
demand35,truck0,695.0054185966297,0
demand35,truck1,673.419701934963,0
demand35,truck2,553.8396499795526,0
demand35,truck8,558.040363795707,0
demand35,truck9,481.5518177839939,0
demand35,truck10,395.04492329734563,0
demand35,truck12,518.1942152329896,0
demand35,truck15,404.3248969100211,0
demand35,truck16,320.00831756063843,0
demand35,truck17,304.100775675518,0
demand35,truck18,280.2054568632441,4
demand35,truck22,357.86866408370105,0
demand35,truck23,421.22564120880793,0
demand35,truck27,363.87038910940424,0
demand35,truck30,169.70758046109455,29
demand35,truck31,83.33875967591797,45
demand35,truck33,70.51831250346069,45
demand35,truck34,126.0186727697107,39
demand35,truck36,193.8039649683683,24
demand35,truck37,274.8815743313116,6
demand35,truck41,356.50346941418434,0
demand35,truck42,277.2446929507572,5
demand35,truck45,168.16951964626375,30
demand35,truck52,315.8604052424093,0
demand35,truck53,341.9592604147502,0
demand35,truck54,243.24710133576426,13
demand35,truck44,214.4693296753733,19
demand35,truck55,167.64185033495994,30
demand37,truck0,758.1354379012452,0
demand37,truck1,736.5497212395784,0
demand37,truck2,617.040378093943,0
demand37,truck8,621.1703831003224,0
demand37,truck9,544.7525458983844,0
demand37,truck10,520.0012419768041,0
demand37,truck12,581.39494334738,0
demand37,truck15,467.5256250244116,0
demand37,truck16,383.20904567502896,0
demand37,truck17,367.3015037899085,0
demand37,truck18,405.1617755427025,0
demand37,truck22,482.8249827631595,0
demand37,truck23,484.09243828287276,0
demand37,truck27,384.3000819862123,0
demand37,truck30,283.1977966174711,3
demand37,truck31,265.47459971663284,5
demand37,truck33,226.54110423617988,11
demand37,truck34,233.89751088258947,10
demand37,truck36,170.74441517335453,19
demand37,truck37,251.82202453629782,7
demand37,truck41,174.72116322833756,19
demand37,truck42,95.4623867649104,30
demand37,truck45,120.57649586344071,27
demand37,truck52,379.0611333567998,0
demand37,truck53,405.1599885291407,0
demand37,truck54,306.44782945015476,0
demand37,truck44,277.6700577897638,3
demand37,truck55,145.1683225688168,23
demand38,truck0,733.6573805057142,0
demand38,truck1,712.0716638440474,0
demand38,truck2,592.4916118886371,0
demand38,truck8,596.6923257047914,0
demand38,truck9,520.2037796930783,0
demand38,truck10,485.4713062604064,0
demand38,truck12,556.8461771420741,0
demand38,truck15,442.9768588191056,0
demand38,truck16,358.6602794697229,0
demand38,truck17,342.75273758460247,0
demand38,truck18,370.6318398263048,0
demand38,truck22,448.2950470467618,0
demand38,truck23,459.8776031178924,0
demand38,truck27,396.91097297499084,0
demand38,truck30,208.359542370179,11
demand38,truck31,173.76514263897872,16
demand38,truck33,134.83164715852578,21
demand38,truck34,159.05925663529732,18
demand38,truck36,226.84454883395492,9
demand38,truck37,307.9221581968982,0
demand38,truck41,259.191687400749,5
demand38,truck42,179.9329109373219,15
demand38,truck45,70.85773763282845,25
demand38,truck52,354.5123671514938,0
demand38,truck53,380.6112223238347,0
demand38,truck54,281.8990632448487,2
demand38,truck44,253.1212915844578,6
demand38,truck55,70.33006832152464,25
demand40,truck0,774.7461872563223,0
demand40,truck1,753.1604705946555,0
demand40,truck2,633.580418639245,0
demand40,truck8,637.7811324553995,0
demand40,truck9,561.2925864436863,0
demand40,truck10,536.5412825221059,0
demand40,truck12,597.934983892682,0
demand40,truck15,484.0656655697136,0
demand40,truck16,399.7490862203309,0
demand40,truck17,383.8415443352105,0
demand40,truck18,421.7018160880045,0
demand40,truck22,499.36502330846145,0
demand40,truck23,500.9664098685004,0
demand40,truck27,437.9997797255988,0
demand40,truck30,249.44834912078696,5
demand40,truck31,231.72515221994863,7
demand40,truck33,192.7916567394957,11
demand40,truck34,200.1480633859053,10
demand40,truck36,228.41182832902152,7
demand40,truck37,309.4894376919648,0
demand40,truck41,232.38857638400452,7
demand40,truck42,153.1297999205774,15
demand40,truck45,86.82704836675653,20
demand40,truck52,395.6011739021018,0
demand40,truck53,421.7000290744427,0
demand40,truck54,322.9878699954567,0
demand40,truck44,294.21009833506577,1
demand40,truck55,111.41887507213262,19
demand41,truck0,640.080804715939,0
demand41,truck1,618.4950880542724,0
demand41,truck2,624.7409637933782,0
demand41,truck8,503.1157499150164,0
demand41,truck9,552.4531315978196,0
demand41,truck10,578.3235356565509,0
demand41,truck12,589.0955290468153,0
demand41,truck15,475.22621072384686,0
demand41,truck16,441.5313393547758,0
demand41,truck17,425.62379746965536,0
demand41,truck18,463.48406922244936,0
demand41,truck22,541.1472764429064,0
demand41,truck23,366.0378050975668,0
demand41,truck27,285.78127963041845,2
demand41,truck30,345.40799885896166,0
demand41,truck31,397.4010066115106,0
demand41,truck33,358.4675111310576,0
demand41,truck34,296.10771312408,1
demand41,truck36,229.36449917074913,11
demand41,truck37,153.30322218050392,22
demand41,truck41,75.54628098877699,30
demand41,truck42,154.082470762305,22
demand41,truck45,252.50290275831844,7
demand41,truck52,386.76171905623505,0
demand41,truck53,412.86057422857596,0
demand41,truck54,364.7701231299016,0
demand41,truck44,335.99235146951065,0
demand41,truck55,277.09472946369453,3
demand44,truck0,616.4529129175122,0
demand44,truck1,594.8671962558456,0
demand44,truck2,610.8029956279975,0
demand44,truck8,479.48785811658956,0
demand44,truck9,551.2627693296923,0
demand44,truck10,593.2175317500082,0
demand44,truck12,575.1575608814345,0
demand44,truck15,474.61201977079475,0
demand44,truck16,456.4253354482331,0
demand44,truck17,440.51779356311266,0
demand44,truck18,478.37806531590667,0
demand44,truck22,556.0412725363637,0
demand44,truck23,342.4099132991399,0
demand44,truck27,300.67527572387576,0
demand44,truck30,360.301994952419,0
demand44,truck31,412.29500270496794,0
demand44,truck33,373.361507224515,0
demand44,truck34,311.0017092175374,0
demand44,truck36,244.25849526420646,11
demand44,truck37,168.19721827396123,26
demand44,truck41,90.4402770822343,40
